assembly_accession,rname,length,totallength,ani_group,reference
GCF_010727325.1,NZ_AP022565.1,5712683,5712683,151,M.alvei
GCF_025822405.1,NZ_JACKTS010000001.1,1597,6673995,199,M.angelicum
GCF_025822405.1,NZ_JACKTS010000002.1,2192,6673995,199,M.angelicum
GCF_025822405.1,NZ_JACKTS010000003.1,2801,6673995,199,M.angelicum
GCF_025822405.1,NZ_JACKTS010000004.1,419,6673995,199,M.angelicum
GCF_025822405.1,NZ_JACKTS010000005.1,5609,6673995,199,M.angelicum
GCF_025822405.1,NZ_JACKTS010000006.1,9573,6673995,199,M.angelicum
GCF_025822405.1,NZ_JACKTS010000007.1,5001,6673995,199,M.angelicum
GCF_025822405.1,NZ_JACKTS010000008.1,270,6673995,199,M.angelicum
GCF_025822405.1,NZ_JACKTS010000009.1,1686,6673995,199,M.angelicum
GCF_025822405.1,NZ_JACKTS010000010.1,555,6673995,199,M.angelicum
GCF_025822405.1,NZ_JACKTS010000011.1,13376,6673995,199,M.angelicum
GCF_025822405.1,NZ_JACKTS010000012.1,9177,6673995,199,M.angelicum
GCF_025822405.1,NZ_JACKTS010000013.1,3243,6673995,199,M.angelicum
GCF_025822405.1,NZ_JACKTS010000014.1,437209,6673995,199,M.angelicum
GCF_025822405.1,NZ_JACKTS010000015.1,5258,6673995,199,M.angelicum
GCF_025822405.1,NZ_JACKTS010000016.1,327352,6673995,199,M.angelicum
GCF_025822405.1,NZ_JACKTS010000017.1,387,6673995,199,M.angelicum
GCF_025822405.1,NZ_JACKTS010000018.1,254382,6673995,199,M.angelicum
GCF_025822405.1,NZ_JACKTS010000019.1,847,6673995,199,M.angelicum
GCF_025822405.1,NZ_JACKTS010000020.1,841,6673995,199,M.angelicum
GCF_025822405.1,NZ_JACKTS010000021.1,261443,6673995,199,M.angelicum
GCF_025822405.1,NZ_JACKTS010000022.1,6297,6673995,199,M.angelicum
GCF_025822405.1,NZ_JACKTS010000023.1,695576,6673995,199,M.angelicum
GCF_025822405.1,NZ_JACKTS010000024.1,77078,6673995,199,M.angelicum
GCF_025822405.1,NZ_JACKTS010000025.1,8737,6673995,199,M.angelicum
GCF_025822405.1,NZ_JACKTS010000026.1,1654,6673995,199,M.angelicum
GCF_025822405.1,NZ_JACKTS010000027.1,82258,6673995,199,M.angelicum
GCF_025822405.1,NZ_JACKTS010000028.1,2572,6673995,199,M.angelicum
GCF_025822405.1,NZ_JACKTS010000029.1,819,6673995,199,M.angelicum
GCF_025822405.1,NZ_JACKTS010000030.1,417,6673995,199,M.angelicum
GCF_025822405.1,NZ_JACKTS010000031.1,1303734,6673995,199,M.angelicum
GCF_025822405.1,NZ_JACKTS010000032.1,1875,6673995,199,M.angelicum
GCF_025822405.1,NZ_JACKTS010000033.1,337,6673995,199,M.angelicum
GCF_025822405.1,NZ_JACKTS010000034.1,367193,6673995,199,M.angelicum
GCF_025822405.1,NZ_JACKTS010000035.1,366,6673995,199,M.angelicum
GCF_025822405.1,NZ_JACKTS010000036.1,112178,6673995,199,M.angelicum
GCF_025822405.1,NZ_JACKTS010000037.1,523259,6673995,199,M.angelicum
GCF_025822405.1,NZ_JACKTS010000038.1,113987,6673995,199,M.angelicum
GCF_025822405.1,NZ_JACKTS010000039.1,423,6673995,199,M.angelicum
GCF_025822405.1,NZ_JACKTS010000040.1,710998,6673995,199,M.angelicum
GCF_025822405.1,NZ_JACKTS010000041.1,741,6673995,199,M.angelicum
GCF_025822405.1,NZ_JACKTS010000042.1,14960,6673995,199,M.angelicum
GCF_025822405.1,NZ_JACKTS010000043.1,270,6673995,199,M.angelicum
GCF_025822405.1,NZ_JACKTS010000044.1,5225,6673995,199,M.angelicum
GCF_025822405.1,NZ_JACKTS010000045.1,324,6673995,199,M.angelicum
GCF_025822405.1,NZ_JACKTS010000046.1,97670,6673995,199,M.angelicum
GCF_025822405.1,NZ_JACKTS010000047.1,100851,6673995,199,M.angelicum
GCF_025822405.1,NZ_JACKTS010000048.1,148372,6673995,199,M.angelicum
GCF_025822405.1,NZ_JACKTS010000049.1,252614,6673995,199,M.angelicum
GCF_025822405.1,NZ_JACKTS010000050.1,377,6673995,199,M.angelicum
GCF_025822405.1,NZ_JACKTS010000051.1,23858,6673995,199,M.angelicum
GCF_025822405.1,NZ_JACKTS010000052.1,593,6673995,199,M.angelicum
GCF_025822405.1,NZ_JACKTS010000053.1,23537,6673995,199,M.angelicum
GCF_025822405.1,NZ_JACKTS010000054.1,105991,6673995,199,M.angelicum
GCF_025822405.1,NZ_JACKTS010000055.1,513,6673995,199,M.angelicum
GCF_025822405.1,NZ_JACKTS010000056.1,56237,6673995,199,M.angelicum
GCF_025822405.1,NZ_JACKTS010000057.1,407,6673995,199,M.angelicum
GCF_025822405.1,NZ_JACKTS010000058.1,165558,6673995,199,M.angelicum
GCF_025822405.1,NZ_JACKTS010000059.1,16042,6673995,199,M.angelicum
GCF_025822405.1,NZ_JACKTS010000060.1,177937,6673995,199,M.angelicum
GCF_025822405.1,NZ_JACKTS010000061.1,69146,6673995,199,M.angelicum
GCF_025822405.1,NZ_JACKTS010000062.1,56722,6673995,199,M.angelicum
GCF_025822405.1,NZ_JACKTS010000063.1,1062,6673995,199,M.angelicum
GCF_025822405.1,NZ_JACKTS010000064.1,645,6673995,199,M.angelicum
GCF_025822405.1,NZ_JACKTS010000065.1,1367,6673995,199,M.angelicum
GCF_010731855.1,NZ_AP022620.1,5696751,5696751,165,M.anyangense
GCF_032883035.1,NZ_JAMQTH010000001.1,893888,7633300,111,M.appelbergii
GCF_032883035.1,NZ_JAMQTH010000002.1,623234,7633300,111,M.appelbergii
GCF_032883035.1,NZ_JAMQTH010000003.1,588404,7633300,111,M.appelbergii
GCF_032883035.1,NZ_JAMQTH010000004.1,469618,7633300,111,M.appelbergii
GCF_032883035.1,NZ_JAMQTH010000005.1,449757,7633300,111,M.appelbergii
GCF_032883035.1,NZ_JAMQTH010000006.1,447346,7633300,111,M.appelbergii
GCF_032883035.1,NZ_JAMQTH010000007.1,446390,7633300,111,M.appelbergii
GCF_032883035.1,NZ_JAMQTH010000008.1,390993,7633300,111,M.appelbergii
GCF_032883035.1,NZ_JAMQTH010000009.1,333110,7633300,111,M.appelbergii
GCF_032883035.1,NZ_JAMQTH010000010.1,281642,7633300,111,M.appelbergii
GCF_032883035.1,NZ_JAMQTH010000011.1,279473,7633300,111,M.appelbergii
GCF_032883035.1,NZ_JAMQTH010000012.1,277557,7633300,111,M.appelbergii
GCF_032883035.1,NZ_JAMQTH010000013.1,252453,7633300,111,M.appelbergii
GCF_032883035.1,NZ_JAMQTH010000014.1,239706,7633300,111,M.appelbergii
GCF_032883035.1,NZ_JAMQTH010000015.1,235179,7633300,111,M.appelbergii
GCF_032883035.1,NZ_JAMQTH010000016.1,210049,7633300,111,M.appelbergii
GCF_032883035.1,NZ_JAMQTH010000017.1,178532,7633300,111,M.appelbergii
GCF_032883035.1,NZ_JAMQTH010000018.1,178336,7633300,111,M.appelbergii
GCF_032883035.1,NZ_JAMQTH010000019.1,170927,7633300,111,M.appelbergii
GCF_032883035.1,NZ_JAMQTH010000020.1,147283,7633300,111,M.appelbergii
GCF_032883035.1,NZ_JAMQTH010000021.1,110467,7633300,111,M.appelbergii
GCF_032883035.1,NZ_JAMQTH010000022.1,105447,7633300,111,M.appelbergii
GCF_032883035.1,NZ_JAMQTH010000023.1,91325,7633300,111,M.appelbergii
GCF_032883035.1,NZ_JAMQTH010000024.1,86295,7633300,111,M.appelbergii
GCF_032883035.1,NZ_JAMQTH010000025.1,48657,7633300,111,M.appelbergii
GCF_032883035.1,NZ_JAMQTH010000026.1,37564,7633300,111,M.appelbergii
GCF_032883035.1,NZ_JAMQTH010000027.1,20151,7633300,111,M.appelbergii
GCF_032883035.1,NZ_JAMQTH010000028.1,18925,7633300,111,M.appelbergii
GCF_032883035.1,NZ_JAMQTH010000029.1,10870,7633300,111,M.appelbergii
GCF_032883035.1,NZ_JAMQTH010000030.1,9722,7633300,111,M.appelbergii
GCF_002086485.1,NZ_MVHF01000001.1,432945,7927592,51,M.aquaticum
GCF_002086485.1,NZ_MVHF01000002.1,403797,7927592,51,M.aquaticum
GCF_002086485.1,NZ_MVHF01000003.1,354582,7927592,51,M.aquaticum
GCF_002086485.1,NZ_MVHF01000004.1,308610,7927592,51,M.aquaticum
GCF_002086485.1,NZ_MVHF01000005.1,288791,7927592,51,M.aquaticum
GCF_002086485.1,NZ_MVHF01000006.1,231651,7927592,51,M.aquaticum
GCF_002086485.1,NZ_MVHF01000007.1,231554,7927592,51,M.aquaticum
GCF_002086485.1,NZ_MVHF01000008.1,219431,7927592,51,M.aquaticum
GCF_002086485.1,NZ_MVHF01000009.1,217794,7927592,51,M.aquaticum
GCF_002086485.1,NZ_MVHF01000010.1,197981,7927592,51,M.aquaticum
GCF_002086485.1,NZ_MVHF01000011.1,164656,7927592,51,M.aquaticum
GCF_002086485.1,NZ_MVHF01000012.1,148563,7927592,51,M.aquaticum
GCF_002086485.1,NZ_MVHF01000013.1,145078,7927592,51,M.aquaticum
GCF_002086485.1,NZ_MVHF01000014.1,143126,7927592,51,M.aquaticum
GCF_002086485.1,NZ_MVHF01000015.1,140360,7927592,51,M.aquaticum
GCF_002086485.1,NZ_MVHF01000016.1,140095,7927592,51,M.aquaticum
GCF_002086485.1,NZ_MVHF01000017.1,139886,7927592,51,M.aquaticum
GCF_002086485.1,NZ_MVHF01000018.1,135946,7927592,51,M.aquaticum
GCF_002086485.1,NZ_MVHF01000019.1,126789,7927592,51,M.aquaticum
GCF_002086485.1,NZ_MVHF01000020.1,119864,7927592,51,M.aquaticum
GCF_002086485.1,NZ_MVHF01000021.1,119024,7927592,51,M.aquaticum
GCF_002086485.1,NZ_MVHF01000022.1,116683,7927592,51,M.aquaticum
GCF_002086485.1,NZ_MVHF01000023.1,108342,7927592,51,M.aquaticum
GCF_002086485.1,NZ_MVHF01000024.1,107124,7927592,51,M.aquaticum
GCF_002086485.1,NZ_MVHF01000025.1,105933,7927592,51,M.aquaticum
GCF_002086485.1,NZ_MVHF01000026.1,104865,7927592,51,M.aquaticum
GCF_002086485.1,NZ_MVHF01000027.1,104162,7927592,51,M.aquaticum
GCF_002086485.1,NZ_MVHF01000028.1,103457,7927592,51,M.aquaticum
GCF_002086485.1,NZ_MVHF01000029.1,102725,7927592,51,M.aquaticum
GCF_002086485.1,NZ_MVHF01000030.1,99824,7927592,51,M.aquaticum
GCF_002086485.1,NZ_MVHF01000031.1,92953,7927592,51,M.aquaticum
GCF_002086485.1,NZ_MVHF01000032.1,89523,7927592,51,M.aquaticum
GCF_002086485.1,NZ_MVHF01000033.1,79763,7927592,51,M.aquaticum
GCF_002086485.1,NZ_MVHF01000034.1,78654,7927592,51,M.aquaticum
GCF_002086485.1,NZ_MVHF01000035.1,76713,7927592,51,M.aquaticum
GCF_002086485.1,NZ_MVHF01000036.1,70936,7927592,51,M.aquaticum
GCF_002086485.1,NZ_MVHF01000037.1,70298,7927592,51,M.aquaticum
GCF_002086485.1,NZ_MVHF01000038.1,69915,7927592,51,M.aquaticum
GCF_002086485.1,NZ_MVHF01000039.1,69544,7927592,51,M.aquaticum
GCF_002086485.1,NZ_MVHF01000040.1,67964,7927592,51,M.aquaticum
GCF_002086485.1,NZ_MVHF01000041.1,67960,7927592,51,M.aquaticum
GCF_002086485.1,NZ_MVHF01000042.1,66876,7927592,51,M.aquaticum
GCF_002086485.1,NZ_MVHF01000043.1,65229,7927592,51,M.aquaticum
GCF_002086485.1,NZ_MVHF01000044.1,64652,7927592,51,M.aquaticum
GCF_002086485.1,NZ_MVHF01000045.1,63382,7927592,51,M.aquaticum
GCF_002086485.1,NZ_MVHF01000046.1,63354,7927592,51,M.aquaticum
GCF_002086485.1,NZ_MVHF01000047.1,62818,7927592,51,M.aquaticum
GCF_002086485.1,NZ_MVHF01000048.1,62615,7927592,51,M.aquaticum
GCF_002086485.1,NZ_MVHF01000049.1,62566,7927592,51,M.aquaticum
GCF_002086485.1,NZ_MVHF01000050.1,62388,7927592,51,M.aquaticum
GCF_002086485.1,NZ_MVHF01000051.1,62379,7927592,51,M.aquaticum
GCF_002086485.1,NZ_MVHF01000052.1,56537,7927592,51,M.aquaticum
GCF_002086485.1,NZ_MVHF01000053.1,55625,7927592,51,M.aquaticum
GCF_002086485.1,NZ_MVHF01000054.1,54323,7927592,51,M.aquaticum
GCF_002086485.1,NZ_MVHF01000055.1,54226,7927592,51,M.aquaticum
GCF_002086485.1,NZ_MVHF01000056.1,52387,7927592,51,M.aquaticum
GCF_002086485.1,NZ_MVHF01000057.1,47091,7927592,51,M.aquaticum
GCF_002086485.1,NZ_MVHF01000058.1,44506,7927592,51,M.aquaticum
GCF_002086485.1,NZ_MVHF01000059.1,44312,7927592,51,M.aquaticum
GCF_002086485.1,NZ_MVHF01000060.1,40853,7927592,51,M.aquaticum
GCF_002086485.1,NZ_MVHF01000061.1,40711,7927592,51,M.aquaticum
GCF_002086485.1,NZ_MVHF01000062.1,40476,7927592,51,M.aquaticum
GCF_002086485.1,NZ_MVHF01000063.1,38726,7927592,51,M.aquaticum
GCF_002086485.1,NZ_MVHF01000064.1,37999,7927592,51,M.aquaticum
GCF_002086485.1,NZ_MVHF01000065.1,36588,7927592,51,M.aquaticum
GCF_002086485.1,NZ_MVHF01000066.1,34817,7927592,51,M.aquaticum
GCF_002086485.1,NZ_MVHF01000067.1,34756,7927592,51,M.aquaticum
GCF_002086485.1,NZ_MVHF01000068.1,33558,7927592,51,M.aquaticum
GCF_002086485.1,NZ_MVHF01000069.1,33219,7927592,51,M.aquaticum
GCF_002086485.1,NZ_MVHF01000070.1,32195,7927592,51,M.aquaticum
GCF_002086485.1,NZ_MVHF01000071.1,27318,7927592,51,M.aquaticum
GCF_002086485.1,NZ_MVHF01000072.1,26879,7927592,51,M.aquaticum
GCF_002086485.1,NZ_MVHF01000073.1,24913,7927592,51,M.aquaticum
GCF_002086485.1,NZ_MVHF01000074.1,24470,7927592,51,M.aquaticum
GCF_002086485.1,NZ_MVHF01000075.1,23349,7927592,51,M.aquaticum
GCF_002086485.1,NZ_MVHF01000076.1,20077,7927592,51,M.aquaticum
GCF_002086485.1,NZ_MVHF01000077.1,17980,7927592,51,M.aquaticum
GCF_002086485.1,NZ_MVHF01000078.1,16050,7927592,51,M.aquaticum
GCF_002086485.1,NZ_MVHF01000079.1,13682,7927592,51,M.aquaticum
GCF_002086485.1,NZ_MVHF01000080.1,13256,7927592,51,M.aquaticum
GCF_002086485.1,NZ_MVHF01000081.1,11422,7927592,51,M.aquaticum
GCF_002086485.1,NZ_MVHF01000082.1,10792,7927592,51,M.aquaticum
GCF_002086485.1,NZ_MVHF01000083.1,10120,7927592,51,M.aquaticum
GCF_002086485.1,NZ_MVHF01000084.1,8199,7927592,51,M.aquaticum
GCF_002086485.1,NZ_MVHF01000085.1,6056,7927592,51,M.aquaticum
GCF_002086485.1,NZ_MVHF01000086.1,3627,7927592,51,M.aquaticum
GCF_002086485.1,NZ_MVHF01000087.1,1860,7927592,51,M.aquaticum
GCF_002086485.1,NZ_MVHF01000088.1,1663,7927592,51,M.aquaticum
GCF_002086485.1,NZ_MVHF01000089.1,1512,7927592,51,M.aquaticum
GCF_002086485.1,NZ_MVHF01000090.1,1437,7927592,51,M.aquaticum
GCF_002086485.1,NZ_MVHF01000091.1,1400,7927592,51,M.aquaticum
GCF_002086485.1,NZ_MVHF01000092.1,1212,7927592,51,M.aquaticum
GCF_002086485.1,NZ_MVHF01000093.1,1194,7927592,51,M.aquaticum
GCF_002086485.1,NZ_MVHF01000094.1,1012,7927592,51,M.aquaticum
GCF_002086485.1,NZ_MVHF01000095.1,996,7927592,51,M.aquaticum
GCF_002086485.1,NZ_MVHF01000096.1,929,7927592,51,M.aquaticum
GCF_002086485.1,NZ_MVHF01000097.1,885,7927592,51,M.aquaticum
GCF_002086485.1,NZ_MVHF01000098.1,875,7927592,51,M.aquaticum
GCF_002086485.1,NZ_MVHF01000099.1,842,7927592,51,M.aquaticum
GCF_002086485.1,NZ_MVHF01000100.1,833,7927592,51,M.aquaticum
GCF_002086485.1,NZ_MVHF01000101.1,815,7927592,51,M.aquaticum
GCF_002086485.1,NZ_MVHF01000102.1,797,7927592,51,M.aquaticum
GCF_002086485.1,NZ_MVHF01000103.1,701,7927592,51,M.aquaticum
GCF_002086485.1,NZ_MVHF01000104.1,597,7927592,51,M.aquaticum
GCF_002086485.1,NZ_MVHF01000105.1,584,7927592,51,M.aquaticum
GCF_002086485.1,NZ_MVHF01000106.1,470,7927592,51,M.aquaticum
GCF_002086485.1,NZ_MVHF01000107.1,412,7927592,51,M.aquaticum
GCF_002086485.1,NZ_MVHF01000108.1,392,7927592,51,M.aquaticum
GCF_002086485.1,NZ_MVHF01000109.1,332,7927592,51,M.aquaticum
GCF_002086485.1,NZ_MVHF01000110.1,326,7927592,51,M.aquaticum
GCF_002086485.1,NZ_MVHF01000111.1,301,7927592,51,M.aquaticum
GCF_010731815.2,NZ_AP022593.1,6017160,6017160,221,M.arabiense
GCF_024320865.1,NZ_JANDBD010000001.1,748067,6822461,175,M.arenosum
GCF_024320865.1,NZ_JANDBD010000002.1,712652,6822461,175,M.arenosum
GCF_024320865.1,NZ_JANDBD010000003.1,651550,6822461,175,M.arenosum
GCF_024320865.1,NZ_JANDBD010000004.1,634244,6822461,175,M.arenosum
GCF_024320865.1,NZ_JANDBD010000005.1,421947,6822461,175,M.arenosum
GCF_024320865.1,NZ_JANDBD010000006.1,406159,6822461,175,M.arenosum
GCF_024320865.1,NZ_JANDBD010000007.1,390176,6822461,175,M.arenosum
GCF_024320865.1,NZ_JANDBD010000008.1,365729,6822461,175,M.arenosum
GCF_024320865.1,NZ_JANDBD010000009.1,351474,6822461,175,M.arenosum
GCF_024320865.1,NZ_JANDBD010000010.1,293972,6822461,175,M.arenosum
GCF_024320865.1,NZ_JANDBD010000011.1,275842,6822461,175,M.arenosum
GCF_024320865.1,NZ_JANDBD010000012.1,244791,6822461,175,M.arenosum
GCF_024320865.1,NZ_JANDBD010000013.1,230028,6822461,175,M.arenosum
GCF_024320865.1,NZ_JANDBD010000014.1,193409,6822461,175,M.arenosum
GCF_024320865.1,NZ_JANDBD010000015.1,170727,6822461,175,M.arenosum
GCF_024320865.1,NZ_JANDBD010000016.1,140992,6822461,175,M.arenosum
GCF_024320865.1,NZ_JANDBD010000017.1,130774,6822461,175,M.arenosum
GCF_024320865.1,NZ_JANDBD010000018.1,130269,6822461,175,M.arenosum
GCF_024320865.1,NZ_JANDBD010000019.1,101891,6822461,175,M.arenosum
GCF_024320865.1,NZ_JANDBD010000020.1,64683,6822461,175,M.arenosum
GCF_024320865.1,NZ_JANDBD010000021.1,53468,6822461,175,M.arenosum
GCF_024320865.1,NZ_JANDBD010000022.1,39451,6822461,175,M.arenosum
GCF_024320865.1,NZ_JANDBD010000023.1,17501,6822461,175,M.arenosum
GCF_024320865.1,NZ_JANDBD010000024.1,11741,6822461,175,M.arenosum
GCF_024320865.1,NZ_JANDBD010000025.1,11051,6822461,175,M.arenosum
GCF_024320865.1,NZ_JANDBD010000026.1,10616,6822461,175,M.arenosum
GCF_024320865.1,NZ_JANDBD010000027.1,4522,6822461,175,M.arenosum
GCF_024320865.1,NZ_JANDBD010000028.1,3615,6822461,175,M.arenosum
GCF_024320865.1,NZ_JANDBD010000029.1,2572,6822461,175,M.arenosum
GCF_024320865.1,NZ_JANDBD010000030.1,1809,6822461,175,M.arenosum
GCF_024320865.1,NZ_JANDBD010000031.1,1587,6822461,175,M.arenosum
GCF_024320865.1,NZ_JANDBD010000032.1,1391,6822461,175,M.arenosum
GCF_024320865.1,NZ_JANDBD010000033.1,1337,6822461,175,M.arenosum
GCF_024320865.1,NZ_JANDBD010000034.1,1329,6822461,175,M.arenosum
GCF_024320865.1,NZ_JANDBD010000035.1,1095,6822461,175,M.arenosum
GCF_000559085.1,NZ_JALN02000001.1,5494915,6297623,83,M.aromaticivorans
GCF_000559085.1,NZ_JALN02000002.1,444037,6297623,83,M.aromaticivorans
GCF_000559085.1,NZ_JALN02000003.1,241028,6297623,83,M.aromaticivorans
GCF_000559085.1,NZ_JALN02000004.1,45160,6297623,83,M.aromaticivorans
GCF_000559085.1,NZ_JALN02000005.1,39493,6297623,83,M.aromaticivorans
GCF_000559085.1,NZ_JALN02000006.1,32990,6297623,83,M.aromaticivorans
GCF_002086125.1,NZ_MVHG01000001.1,222723,5980206,191,M.arosiense
GCF_002086125.1,NZ_MVHG01000002.1,209343,5980206,191,M.arosiense
GCF_002086125.1,NZ_MVHG01000003.1,193164,5980206,191,M.arosiense
GCF_002086125.1,NZ_MVHG01000004.1,188194,5980206,191,M.arosiense
GCF_002086125.1,NZ_MVHG01000005.1,156480,5980206,191,M.arosiense
GCF_002086125.1,NZ_MVHG01000006.1,137083,5980206,191,M.arosiense
GCF_002086125.1,NZ_MVHG01000007.1,122662,5980206,191,M.arosiense
GCF_002086125.1,NZ_MVHG01000008.1,114023,5980206,191,M.arosiense
GCF_002086125.1,NZ_MVHG01000009.1,102602,5980206,191,M.arosiense
GCF_002086125.1,NZ_MVHG01000010.1,101950,5980206,191,M.arosiense
GCF_002086125.1,NZ_MVHG01000011.1,101890,5980206,191,M.arosiense
GCF_002086125.1,NZ_MVHG01000012.1,101400,5980206,191,M.arosiense
GCF_002086125.1,NZ_MVHG01000013.1,101268,5980206,191,M.arosiense
GCF_002086125.1,NZ_MVHG01000014.1,100536,5980206,191,M.arosiense
GCF_002086125.1,NZ_MVHG01000015.1,94917,5980206,191,M.arosiense
GCF_002086125.1,NZ_MVHG01000016.1,93894,5980206,191,M.arosiense
GCF_002086125.1,NZ_MVHG01000017.1,89243,5980206,191,M.arosiense
GCF_002086125.1,NZ_MVHG01000018.1,80031,5980206,191,M.arosiense
GCF_002086125.1,NZ_MVHG01000019.1,71095,5980206,191,M.arosiense
GCF_002086125.1,NZ_MVHG01000020.1,65815,5980206,191,M.arosiense
GCF_002086125.1,NZ_MVHG01000021.1,65735,5980206,191,M.arosiense
GCF_002086125.1,NZ_MVHG01000022.1,64287,5980206,191,M.arosiense
GCF_002086125.1,NZ_MVHG01000023.1,62914,5980206,191,M.arosiense
GCF_002086125.1,NZ_MVHG01000024.1,58559,5980206,191,M.arosiense
GCF_002086125.1,NZ_MVHG01000025.1,58323,5980206,191,M.arosiense
GCF_002086125.1,NZ_MVHG01000026.1,55709,5980206,191,M.arosiense
GCF_002086125.1,NZ_MVHG01000027.1,55002,5980206,191,M.arosiense
GCF_002086125.1,NZ_MVHG01000028.1,54824,5980206,191,M.arosiense
GCF_002086125.1,NZ_MVHG01000029.1,52954,5980206,191,M.arosiense
GCF_002086125.1,NZ_MVHG01000030.1,52657,5980206,191,M.arosiense
GCF_002086125.1,NZ_MVHG01000031.1,48053,5980206,191,M.arosiense
GCF_002086125.1,NZ_MVHG01000032.1,47168,5980206,191,M.arosiense
GCF_002086125.1,NZ_MVHG01000033.1,46959,5980206,191,M.arosiense
GCF_002086125.1,NZ_MVHG01000034.1,45422,5980206,191,M.arosiense
GCF_002086125.1,NZ_MVHG01000035.1,45303,5980206,191,M.arosiense
GCF_002086125.1,NZ_MVHG01000036.1,43939,5980206,191,M.arosiense
GCF_002086125.1,NZ_MVHG01000037.1,43835,5980206,191,M.arosiense
GCF_002086125.1,NZ_MVHG01000038.1,43437,5980206,191,M.arosiense
GCF_002086125.1,NZ_MVHG01000039.1,42440,5980206,191,M.arosiense
GCF_002086125.1,NZ_MVHG01000040.1,41910,5980206,191,M.arosiense
GCF_002086125.1,NZ_MVHG01000041.1,40862,5980206,191,M.arosiense
GCF_002086125.1,NZ_MVHG01000042.1,40459,5980206,191,M.arosiense
GCF_002086125.1,NZ_MVHG01000043.1,40150,5980206,191,M.arosiense
GCF_002086125.1,NZ_MVHG01000044.1,38548,5980206,191,M.arosiense
GCF_002086125.1,NZ_MVHG01000045.1,38200,5980206,191,M.arosiense
GCF_002086125.1,NZ_MVHG01000046.1,38071,5980206,191,M.arosiense
GCF_002086125.1,NZ_MVHG01000047.1,37824,5980206,191,M.arosiense
GCF_002086125.1,NZ_MVHG01000048.1,37697,5980206,191,M.arosiense
GCF_002086125.1,NZ_MVHG01000049.1,37255,5980206,191,M.arosiense
GCF_002086125.1,NZ_MVHG01000050.1,36177,5980206,191,M.arosiense
GCF_002086125.1,NZ_MVHG01000051.1,35802,5980206,191,M.arosiense
GCF_002086125.1,NZ_MVHG01000052.1,35302,5980206,191,M.arosiense
GCF_002086125.1,NZ_MVHG01000053.1,34269,5980206,191,M.arosiense
GCF_002086125.1,NZ_MVHG01000054.1,33684,5980206,191,M.arosiense
GCF_002086125.1,NZ_MVHG01000055.1,33607,5980206,191,M.arosiense
GCF_002086125.1,NZ_MVHG01000056.1,33335,5980206,191,M.arosiense
GCF_002086125.1,NZ_MVHG01000057.1,33214,5980206,191,M.arosiense
GCF_002086125.1,NZ_MVHG01000058.1,33207,5980206,191,M.arosiense
GCF_002086125.1,NZ_MVHG01000059.1,32545,5980206,191,M.arosiense
GCF_002086125.1,NZ_MVHG01000060.1,32396,5980206,191,M.arosiense
GCF_002086125.1,NZ_MVHG01000061.1,31821,5980206,191,M.arosiense
GCF_002086125.1,NZ_MVHG01000062.1,31275,5980206,191,M.arosiense
GCF_002086125.1,NZ_MVHG01000063.1,30490,5980206,191,M.arosiense
GCF_002086125.1,NZ_MVHG01000064.1,30180,5980206,191,M.arosiense
GCF_002086125.1,NZ_MVHG01000065.1,30146,5980206,191,M.arosiense
GCF_002086125.1,NZ_MVHG01000066.1,30010,5980206,191,M.arosiense
GCF_002086125.1,NZ_MVHG01000067.1,28533,5980206,191,M.arosiense
GCF_002086125.1,NZ_MVHG01000068.1,28273,5980206,191,M.arosiense
GCF_002086125.1,NZ_MVHG01000069.1,28021,5980206,191,M.arosiense
GCF_002086125.1,NZ_MVHG01000070.1,28017,5980206,191,M.arosiense
GCF_002086125.1,NZ_MVHG01000071.1,27993,5980206,191,M.arosiense
GCF_002086125.1,NZ_MVHG01000072.1,27443,5980206,191,M.arosiense
GCF_002086125.1,NZ_MVHG01000073.1,27430,5980206,191,M.arosiense
GCF_002086125.1,NZ_MVHG01000074.1,27122,5980206,191,M.arosiense
GCF_002086125.1,NZ_MVHG01000075.1,26355,5980206,191,M.arosiense
GCF_002086125.1,NZ_MVHG01000076.1,25973,5980206,191,M.arosiense
GCF_002086125.1,NZ_MVHG01000077.1,25597,5980206,191,M.arosiense
GCF_002086125.1,NZ_MVHG01000078.1,25258,5980206,191,M.arosiense
GCF_002086125.1,NZ_MVHG01000079.1,23838,5980206,191,M.arosiense
GCF_002086125.1,NZ_MVHG01000080.1,23793,5980206,191,M.arosiense
GCF_002086125.1,NZ_MVHG01000081.1,23372,5980206,191,M.arosiense
GCF_002086125.1,NZ_MVHG01000082.1,23133,5980206,191,M.arosiense
GCF_002086125.1,NZ_MVHG01000083.1,22989,5980206,191,M.arosiense
GCF_002086125.1,NZ_MVHG01000084.1,22781,5980206,191,M.arosiense
GCF_002086125.1,NZ_MVHG01000085.1,22728,5980206,191,M.arosiense
GCF_002086125.1,NZ_MVHG01000086.1,22702,5980206,191,M.arosiense
GCF_002086125.1,NZ_MVHG01000087.1,22540,5980206,191,M.arosiense
GCF_002086125.1,NZ_MVHG01000088.1,22462,5980206,191,M.arosiense
GCF_002086125.1,NZ_MVHG01000089.1,22102,5980206,191,M.arosiense
GCF_002086125.1,NZ_MVHG01000090.1,21887,5980206,191,M.arosiense
GCF_002086125.1,NZ_MVHG01000091.1,21478,5980206,191,M.arosiense
GCF_002086125.1,NZ_MVHG01000092.1,21377,5980206,191,M.arosiense
